id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name
nifty_824,2014-03-13,Equity Residential Declares First Quarter Dividends,Neutral,-0.0028,51,equity residential declares first quarter dividend,50,6,3,quarterly results (2)
nifty_824,2014-03-13,"YOUR MONEY-U.S. boosts millionaire ranks, especially ultra-rich",Neutral,-0.0028,63,your money boost millionaire rank especially ultra rich,55,8,8,other
nifty_824,2014-03-13,Avenue Capital hunts for distressed buyout using blank-check IPO,Neutral,-0.0028,64,avenue capital hunt for distressed buyout using blank check ipo,63,10,5,other
nifty_824,2014-03-13,Long Run Exploration Ltd. Announces March Dividend,Neutral,-0.0028,50,long run exploration ltd announces march dividend,49,7,3,quarterly results (2)
nifty_824,2014-03-13,"Hannon Armstrong Sustainable Infrastructure Capital, Inc. Announces Annualized 6.1% Dividend or $0.22 per Share Quarterly Dividend",Neutral,-0.0028,130,hannon armstrong sustainable infrastructure capital inc announces annualized dividend per share quarterly dividend,114,13,3,quarterly results (2)
nifty_824,2014-03-13,"PRECIOUS-Gold hits fresh six-month highs on Ukraine, China worries",Neutral,-0.0028,66,precious gold hit fresh six month high ukraine china worry,58,10,6,precious metals
nifty_824,2014-03-13,PHILIPPINES PRESS-SEC approves property firm DoubleDragon's IPO - BusinessWorld,Neutral,-0.0028,79,philippine press sec approves property firm doubledragon ipo businessworld,74,9,5,other
nifty_824,2014-03-13,GE Plans Credit-Card IPO as Plastic Gets Popular,Neutral,-0.0028,48,plan credit card ipo plastic get popular,40,7,5,other
nifty_824,2014-03-13,Gold Prices End Slightly Higher,Neutral,-0.0028,31,gold price end slightly higher,30,5,6,precious metals
nifty_824,2014-03-13,SEC Takes Action in Alleged Variable Annuities Scheme,Neutral,-0.0028,53,sec take action alleged variable annuity scheme,47,7,8,other
nifty_824,2014-03-13,SEC Takes Action in Alleged Annuities Scheme,Neutral,-0.0028,44,sec take action alleged annuity scheme,38,6,8,other
nifty_824,2014-03-13,Longtime Visa Executive Buse To Step Down,Neutral,-0.0028,41,longtime visa executive buse step down,38,6,8,other
nifty_824,2014-03-13,U.K. IPO Fuels Optimism on European Biotech,Neutral,-0.0028,43,ipo fuel optimism european biotech,34,5,5,other
nifty_824,2014-03-13,Polycom Chief Operating Officer to Leave Amid Streamlining,Neutral,-0.0028,58,polycom chief operating officer leave amid streamlining,55,7,8,other
nifty_824,2014-03-13,Lufthansa Resumes Dividend,Neutral,-0.0028,26,lufthansa resume dividend,25,3,3,quarterly results (2)
nifty_824,2014-03-13,ISS Raises $1.5 Billion in IPO,Neutral,-0.0028,30,iss raise billion ipo,21,4,5,other
nifty_824,2014-03-13,BMW Beefs Up Dividend,Neutral,-0.0028,21,bmw beef dividend,17,3,3,quarterly results (2)
nifty_824,2014-03-13,JetBlue to Sell LiveTV for $400 Million to Thales,Neutral,-0.0028,49,jetblue sell livetv for million thales,38,6,9,aviation industry
nifty_824,2014-03-13,Dassault Holds Out Hope For Canada Jet Order,Neutral,-0.0028,44,dassault hold out hope for canada jet order,43,8,9,aviation industry
nifty_825,2014-03-17,Airlines Warn of Disruption,Rise,0.0071,27,airline warn disruption,23,3,9,aviation industry
nifty_825,2014-03-17,Langham Names Ritz Carlton Veteran as New CEO,Rise,0.0071,45,langham name ritz carlton veteran new ceo,41,7,8,other
nifty_825,2014-03-17,Gold Prices Slip Following Crimea Vote,Rise,0.0071,38,gold price slip following crimea vote,37,6,6,precious metals
nifty_825,2014-03-17,CBS Outdoor Expects IPO to Price at $26 to $28 a Share,Rise,0.0071,54,cbs outdoor expects ipo price share,35,6,5,other
nifty_826,2014-03-18,Cash & Carry Russia IPO Plans Postponed,Fall,-0.0053,39,cash carry russia ipo plan postponed,36,6,5,other
nifty_826,2014-03-18,Harbin Bank IPO to Raise Up to $1.3 Billion,Fall,-0.0053,43,harbin bank ipo raise billion,29,5,5,other
nifty_826,2014-03-18,GM Names Safety Chief,Fall,-0.0053,21,name safety chief,17,3,8,other
nifty_826,2014-03-18,Harbin Bank Delays Hong Kong IPO,Fall,-0.0053,32,harbin bank delay hong kong ipo,31,6,5,other
nifty_827,2014-03-19,J&J Hires Chief Design Officer,Rise,0.0058,30,hire chief design officer,25,4,8,other
nifty_827,2014-03-19,Gold Extends Losses After Fed Decision,Rise,0.0058,38,gold extends loss after fed decision,36,6,6,precious metals
nifty_827,2014-03-19,"Boeing, FAA Rate Dreamliner Certification",Rise,0.0058,41,boeing faa rate dreamliner certification,40,5,9,aviation industry
nifty_827,2014-03-19,"Tiffany Operating, Finance Chief Fernandez to Retire",Rise,0.0058,52,tiffany operating finance chief fernandez retire,48,6,8,other
nifty_827,2014-03-19,Alder Biopharmaceuticals Files for IPO of Up to $115 Million,Rise,0.0058,60,alder biopharmaceuticals file for ipo million,45,6,5,other
nifty_828,2014-03-20,Sterne Agee Speaks Up on King IPO,Fall,-0.0083,33,sterne agee speaks king ipo,27,5,5,other
nifty_828,2014-03-20,Discovery Communications Chairman to retire,Fall,-0.0083,43,discovery communication chairman retire,39,4,8,other
nifty_828,2014-03-20,"Discover Seeks Fed Approval for Dividends, Buyback",Fall,-0.0083,50,discover seek fed approval for dividend buyback,47,7,3,quarterly results (2)
nifty_828,2014-03-20,Gold Falls on Interest Rate Fears,Fall,-0.0083,33,gold fall interest rate fear,28,5,6,precious metals
nifty_828,2014-03-20,SAP AG to Propose Higher Dividend,Fall,-0.0083,33,sap propose higher dividend,27,4,3,quarterly results (2)
nifty_828,2014-03-20,Bank Dividends are on the Up and Up,Fall,-0.0083,35,bank dividend are the and,25,5,3,quarterly results (2)
nifty_829,2014-03-24,Gold Sinks to 5 Week Low,Neutral,0.0047,24,gold sink week low,18,4,6,precious metals
nifty_829,2014-03-24,IMS Health Expects IPO to Price Between $18 to $21 a Share,Neutral,0.0047,58,ims health expects ipo price between share,42,7,5,other
nifty_829,2014-03-24,Discount Airlines Add Flights to Big Cities from Reagan National,Neutral,0.0047,64,discount airline add flight big city from reagan national,57,9,9,aviation industry
nifty_830,2014-03-25,UBS Reinstates Suspended IPO Banker,Fall,-0.0072,35,ubs reinstates suspended ipo banker,35,5,5,other
nifty_830,2014-03-25,Calvin Klein CEO Tom Murry to Retire,Fall,-0.0072,36,calvin klein ceo tom murry retire,33,6,8,other
nifty_830,2014-03-25,Omnicare Names Operations Chief Sahney as Incoming CEO,Fall,-0.0072,54,omnicare name operation chief sahney incoming ceo,49,7,8,other
nifty_830,2014-03-25,Harbin Bank Raises $1.1 Billion in IPO,Fall,-0.0072,38,harbin bank raise billion ipo,29,5,5,other
nifty_831,2014-03-26,Gold Futures Drop to Six-Week Low,Neutral,-0.0021,33,gold future drop six week low,29,6,6,precious metals
nifty_831,2014-03-26,Barington Asks Darden to Consider Looking for New CEO,Neutral,-0.0021,53,barington asks darden consider looking for new ceo,50,8,8,other
nifty_831,2014-03-26,"With Sights on IPO, Virgin America Posts First Yearly Profit",Neutral,-0.0021,60,with sight ipo virgin america post first yearly profit,54,9,5,other
nifty_831,2014-03-26,"Chocks Away for British Airways, Finnair, Japan Air Joint Venture",Neutral,-0.0021,65,chock away for british airway finnair japan air joint venture,61,10,9,aviation industry
nifty_831,2014-03-26,Legal & General Secures £3 Billion Annuity Deal,Neutral,-0.0021,47,legal general secures billion annuity deal,42,6,8,other
nifty_832,2014-03-27,BRIEF-LEG Immobilien proposes 2013 dividend 1.73 euros/shr,Neutral,0.0049,58,brief leg immobilien proposes dividend euro shr,47,7,3,quarterly results (2)
nifty_832,2014-03-27,"PRECIOUS-Gold holds steady near $1,300; SPDR sees outflows for 2nd day",Neutral,0.0049,70,precious gold hold steady near spdr see outflow for day,55,10,6,precious metals
nifty_832,2014-03-27,BRIEF-Brunswick Rail Finance completes placement of pre-IPO shares,Neutral,0.0049,66,brief brunswick rail finance completes placement pre ipo share,62,9,5,other
nifty_832,2014-03-27,Australia's IPO market hits skids after gov't announces Medibank sale,Neutral,0.0049,69,australia ipo market hit skid after gov announces medibank sale,63,10,5,other
nifty_832,2014-03-27,BRIEF-Baywa aims to continue policy of raising dividends,Neutral,0.0049,56,brief baywa aim continue policy raising dividend,48,7,3,quarterly results (2)
nifty_832,2014-03-27,Commercial Metals Company Reports Second Quarter Earnings Per Share Of $0.09 And Announces Quarterly Dividend Of $0.12 Per Share,Neutral,0.0049,128,commercial metal company report second quarter earnings per share and announces quarterly dividend per share,108,15,3,quarterly results (2)
nifty_832,2014-03-27,Blackstone-backed La Quinta sees IPO priced at $18-$21/share,Neutral,0.0049,60,blackstone backed quinta see ipo priced share,45,7,5,other
nifty_832,2014-03-27,UPDATE 1-Australia's IPO market hits skids as investors balk at lofty prices,Neutral,0.0049,76,update australia ipo market hit skid investor balk lofty price,62,10,5,other
nifty_832,2014-03-27,"CSR Initiatives, Dividends, Financial Results, and Conference Call Schedules - Analyst Notes on MasterCard, ICICI, Newcastle, American Homes 4 Rent, and First Interstate BancSystem",Neutral,0.0049,180,csr initiative dividend financial result and conference call schedule analyst note mastercard icici newcastle american home rent and first interstate bancsystem,160,21,3,quarterly results (2)
nifty_832,2014-03-27,"COMPLY-Variable annuities trigger big paydays, red tape for brokers",Neutral,0.0049,67,comply variable annuity trigger big payday red tape for broker,62,10,8,other
nifty_832,2014-03-27,CORRECTED-Ally Financial IPO to raise up to $2.66 bln,Neutral,0.0049,53,corrected ally financial ipo raise bln,38,6,5,other
nifty_832,2014-03-27,"Superior Industries Names Margaret S. Dano Chairman, Succeeding Steven J. Borick, who Remains a Director",Neutral,0.0049,104,superior industry name margaret dano chairman succeeding steven borick who remains director,91,12,8,other
nifty_832,2014-03-27,"Variable annuities trigger big paydays, red tape for brokers",Neutral,0.0049,60,variable annuity trigger big payday red tape for broker,55,9,8,other
nifty_832,2014-03-27,Hingham Institution for Savings: Dividend Announced,Neutral,0.0049,51,hingham institution for saving dividend announced,49,6,3,quarterly results (2)
nifty_832,2014-03-27,The NASDAQ Stock Market Leads U.S. Exchanges for IPOs in Q1 2014,Neutral,0.0049,64,the nasdaq stock market lead exchange for ipo,45,8,5,other
nifty_832,2014-03-27,"Financial Companies Report Dividends and Recognitions - Analyst Notes on Marsh & McLennan Companies, Hersha, EPR Properties, Old National, and Cousins Properties",Neutral,0.0049,161,financial company report dividend and recognition analyst note marsh mclennan company hersha epr property old national and cousin property,138,19,3,quarterly results (2)
nifty_832,2014-03-27,BRIEF-Signet CEO Q1 off to a good start,Neutral,0.0049,39,brief signet ceo off good start,31,6,8,other
nifty_832,2014-03-27,GLOBAL MARKETS-Wall Street flat after Q4 GDP; gold tumbles,Neutral,0.0049,58,global market wall street flat after gdp gold tumble,52,9,6,precious metals
nifty_832,2014-03-27,UPDATE 3-US govt to sell most of Ally Financial stake in IPO,Neutral,0.0049,60,update govt sell most ally financial stake ipo,46,8,5,other
nifty_832,2014-03-27,U.S. government to sell most of Ally Financial stake in IPO,Neutral,0.0049,59,government sell most ally financial stake ipo,45,7,5,other
nifty_832,2014-03-27,Should young retirement savers load up on stocks? Maybe not,Neutral,0.0049,59,should young retirement saver load stock maybe not,50,8,8,other
nifty_832,2014-03-27,Brit Group valued at $1.6 billion in IPO - source,Neutral,0.0049,49,brit group valued billion ipo source,36,6,5,other
nifty_832,2014-03-27,RPT-GLOBAL MARKETS-Wall Street slips; gold tumbles,Neutral,0.0049,50,rpt global market wall street slip gold tumble,46,8,6,precious metals
nifty_832,2014-03-27,United Security Bancshares Declares Stock Dividend,Neutral,0.0049,50,united security bancshares declares stock dividend,50,6,3,quarterly results (2)
nifty_832,2014-03-27,"Wealth Strategies: Even after rally, Kotok is fully invested",Neutral,0.0049,60,wealth strategy even after rally kotok fully invested,53,8,8,other
nifty_832,2014-03-27,Rentech Responds to Press Release Issued by Engaged Capital and Lone Star Value Management,Neutral,0.0049,90,rentech responds press release issued engaged capital and lone star value management,84,12,3,quarterly results (2)
nifty_832,2014-03-27,PRECIOUS-Gold down about 1 percent on strong U.S. growth outlook,Neutral,0.0049,64,precious gold down about percent strong growth outlook,54,8,6,precious metals
nifty_832,2014-03-27,Heritage Financial Declares Quarterly Dividend,Neutral,0.0049,46,heritage financial declares quarterly dividend,46,5,3,quarterly results (2)
nifty_832,2014-03-27,RPT-UPDATE 1-Australia's IPO market hits skids as investors balk at lofty prices,Neutral,0.0049,80,rpt update australia ipo market hit skid investor balk lofty price,66,11,5,other
nifty_832,2014-03-27,Australia's IPO market hits skids as investors balk at lofty prices,Neutral,0.0049,67,australia ipo market hit skid investor balk lofty price,55,9,5,other
nifty_832,2014-03-27,UPDATE 1-CBS Outdoor IPO values company at about $3.36 billion,Neutral,0.0049,62,update cbs outdoor ipo value company about billion,50,8,5,other
nifty_832,2014-03-27,CBS Outdoor IPO values company at about $3.36 billion,Neutral,0.0049,53,cbs outdoor ipo value company about billion,43,7,5,other
nifty_832,2014-03-27,PRECIOUS-Gold struggles near 6-week low; poised for second weekly loss,Neutral,0.0049,70,precious gold struggle near week low poised for second weekly loss,66,11,6,precious metals
nifty_832,2014-03-27,UPDATE 1-Shares of China's SAIC Motor jump on high dividend payout,Neutral,0.0049,66,update share china saic motor jump high dividend payout,55,9,3,quarterly results (2)
nifty_832,2014-03-27,"As Broader Fears Fade, Gold Is Tarnished",Neutral,0.0049,40,broader fear fade gold tarnished,32,5,6,precious metals
nifty_832,2014-03-27,U.S. to Sell Ally Shares in IPO,Neutral,0.0049,31,sell ally share ipo,19,4,5,other
nifty_832,2014-03-27,Gold Futures Fall to Six-Week Low,Neutral,0.0049,33,gold future fall six week low,29,6,6,precious metals
nifty_832,2014-03-27,Nasdaq Raises Dividend by 15%,Neutral,0.0049,29,nasdaq raise dividend,21,3,3,quarterly results (2)
nifty_832,2014-03-27,La Quinta Expects to Raise $678 Million in IPO,Neutral,0.0049,46,quinta expects raise million ipo,32,5,5,other
nifty_833,2014-03-31,ING Aims to Resume Dividends,Rise,0.0066,28,ing aim resume dividend,23,4,3,quarterly results (2)
nifty_833,2014-03-31,Gold Falls to Lowest Level in Seven Weeks,Rise,0.0066,41,gold fall lowest level seven week,33,6,6,precious metals
nifty_833,2014-03-31,"Telus Names Natale Next President, CEO",Rise,0.0066,38,telus name natale next president ceo,36,6,8,other
nifty_833,2014-03-31,Career Options for Breakaway Brokers Grow,Rise,0.0066,41,career option for breakaway broker grow,39,6,8,other
nifty_834,2014-04-01,PRECIOUS-Gold languishes at 7-week low as fund outflows resume,Neutral,0.0033,62,precious gold languishes week low fund outflow resume,53,8,6,precious metals
nifty_834,2014-04-01,Saudi Arabia's NCB plans capital hike before IPO,Neutral,0.0033,48,saudi arabia ncb plan capital hike before ipo,45,8,5,other
nifty_834,2014-04-01,"Jury Verdicts, Dividend Authorizations, Price Movements, and Divestitures - Analyst Notes on Reliance Steel, Worthington, CLARCOR, Carpenter Technology, and Nuverra",Neutral,0.0033,164,jury verdict dividend authorization price movement and divestiture analyst note reliance steel worthington clarcor carpenter technology and nuverra,147,18,3,quarterly results (2)
nifty_834,2014-04-01,SEI Poll: DC Plan Sponsors Evaluate If Current Investment Options Achieve Participant Retirement Income Needs,Neutral,0.0033,109,sei poll plan sponsor evaluate current investment option achieve participant retirement income need,99,13,8,other
nifty_834,2014-04-01,"REFILE-GLOBAL MARKETS-Wall St leads global shares higher, gold slips",Neutral,0.0033,68,refile global market wall lead global share higher gold slip,60,10,6,precious metals
nifty_834,2014-04-01,CORRECTING and REPLACING Agilent Technologies Announces Cash Dividend of 13.2 Cents per Share,Neutral,0.0033,93,correcting and replacing agilent technology announces cash dividend cent per share,82,11,3,quarterly results (2)
nifty_834,2014-04-01,Mining bosses doubt private equity investors can strike gold,Neutral,0.0033,60,mining boss doubt private equity investor can strike gold,57,9,6,precious metals
nifty_834,2014-04-01,"Blue Capital Declares Quarterly Dividend on Common Shares and Will Release Its First Quarter 2014 Results on April 29, 2014",Neutral,0.0033,123,blue capital declares quarterly dividend common share and will release it first quarter result april,100,15,3,quarterly results (2)
nifty_834,2014-04-01,"Retractable Technologies, Inc. Declares Dividends to Series I and II Class B Preferred Stock Shareholders",Neutral,0.0033,105,retractable technology inc declares dividend series and class preferred stock shareholder,89,11,3,quarterly results (2)
nifty_834,2014-04-01,"Bluerock Residential Growth REIT Announces Sale of Creekside Property, Appointment of Treasurer and Updates to Corporate Governance Documents",Neutral,0.0033,141,bluerock residential growth reit announces sale creekside property appointment treasurer and update corporate governance document,129,15,3,quarterly results (2)
nifty_834,2014-04-01,"The New America High Income Fund, Inc. Declares Dividend",Neutral,0.0033,56,the new america high income fund inc declares dividend,54,9,3,quarterly results (2)
nifty_834,2014-04-01,PRECIOUS-Gold falls to seven-week low on strong U.S. factory data,Neutral,0.0033,65,precious gold fall seven week low strong factory data,53,9,6,precious metals
nifty_834,2014-04-01,PRECIOUS-Gold nudges up but still near 7-week low on strong US data,Neutral,0.0033,67,precious gold nudge but still near week low strong data,55,10,6,precious metals
nifty_834,2014-04-01,Virtu may delay IPO amid high-speed trading uproar - Bloomberg,Neutral,0.0033,62,virtu may delay ipo amid high speed trading uproar bloomberg,60,10,5,other
nifty_834,2014-04-01,Virtu may delay IPO amid high-speed trading uproar: Bloomberg,Neutral,0.0033,61,virtu may delay ipo amid high speed trading uproar bloomberg,60,10,5,other
nifty_834,2014-04-01,Southwest Airlines Is Showing Its Age,Neutral,0.0033,37,southwest airline showing it age,32,5,9,aviation industry
nifty_834,2014-04-01,High-Speed Trader Virtu Delays IPO Launch,Neutral,0.0033,41,high speed trader virtu delay ipo launch,40,7,5,other
nifty_834,2014-04-01,Is U.S. Ready for Cut-Rate Jet Fighter?,Neutral,0.0033,39,ready for cut rate jet fighter,30,6,9,aviation industry
nifty_834,2014-04-01,"Claire's Names New CEO, Net Falls",Neutral,0.0033,33,claire name new ceo net fall,28,6,8,other
nifty_834,2014-04-01,Callidus Capital Plans to Raise C$175 Million in IPO,Neutral,0.0033,52,callidus capital plan raise million ipo,39,6,5,other
nifty_834,2014-04-01,Vietnam State-Owned Companies' IPOs Struggle,Neutral,0.0033,44,vietnam state owned company ipo struggle,40,6,5,other
nifty_834,2014-04-01,Advisers Urge Caution on Alibaba IPO,Neutral,0.0033,36,adviser urge caution alibaba ipo,32,5,5,other
nifty_835,2014-04-02,Boeing Expands Airbus Rivalry to Tanker Market,Neutral,-0.0013,46,boeing expands airbus rivalry tanker market,43,6,9,aviation industry
nifty_835,2014-04-02,NAB Taps Next CEO,Neutral,-0.0013,17,nab tap next ceo,16,4,8,other
nifty_835,2014-04-02,"Wausau Paper CEO, Chairman Exit",Neutral,-0.0013,31,wausau paper ceo chairman exit,30,5,8,other
nifty_835,2014-04-02,High Court Backs Airlines on Frequent-Flier Programs,Neutral,-0.0013,52,high court back airline frequent flier program,46,7,9,aviation industry
nifty_835,2014-04-02,Gold Futures Gain After Previous Session's Slide,Neutral,-0.0013,48,gold future gain after previous session slide,45,7,6,precious metals
nifty_835,2014-04-02,MOL Proposes Dividend Increase,Neutral,-0.0013,30,mol proposes dividend increase,30,4,3,quarterly results (2)
nifty_835,2014-04-02,Shielding Inherited IRAs From Creditors,Neutral,-0.0013,39,shielding inherited ira from creditor,37,5,8,other
nifty_835,2014-04-02,eDreams Plans $1.5 Billion IPO,Neutral,-0.0013,30,edreams plan billion ipo,24,4,5,other
nifty_836,2014-04-03,Takeaway service Just-Eat prices shares at 260 pence in IPO,Fall,-0.0118,59,takeaway service just eat price share penny ipo,47,8,5,other
nifty_836,2014-04-03,CORRECTED-PRECIOUS-Gold up for 2nd day on short-covering ahead of U.S. jobs data,Fall,-0.0118,80,corrected precious gold for day short covering ahead job data,61,10,6,precious metals
nifty_836,2014-04-03,PRECIOUS-Gold up for 2nd day on short-covering ahead of U.S. jobs data,Fall,-0.0118,70,precious gold for day short covering ahead job data,51,9,6,precious metals
nifty_836,2014-04-03,"Dividend Record Date, Educational and Training Courses, Stock Price Updates, Appointments, and Earnings Schedules - Analyst Notes on Comcast, Cardinal Health, Hilton, Macy's, and Rite Aid",Fall,-0.0118,187,dividend record date educational and training course stock price update appointment and earnings schedule analyst note comcast cardinal health hilton macy and rite aid,167,24,3,quarterly results (2)
nifty_836,2014-04-03,"Company Updates, Capacity Reduction, Dividend Proposals, Share Price Movements, and Commencement of Production - Analyst Notes on ExxonMobil, Alcoa, Vale, CF Industries, and Hess",Fall,-0.0118,178,company update capacity reduction dividend proposal share price movement and commencement production analyst note exxonmobil alcoa vale industry and hess,153,20,3,quarterly results (2)
nifty_836,2014-04-03,Select Income REIT Raises Quarterly Common Dividend,Fall,-0.0118,51,select income reit raise quarterly common dividend,50,7,3,quarterly results (2)
nifty_836,2014-04-03,"ARMOUR Residential REIT, Inc. Confirms Monthly Dividends for Q2 2014",Fall,-0.0118,68,armour residential reit inc confirms monthly dividend for,57,8,3,quarterly results (2)
nifty_836,2014-04-03,JAVELIN Mortgage Investment Corp. Confirms Monthly Dividends for Q2 2014,Fall,-0.0118,72,javelin mortgage investment corp confirms monthly dividend for,62,8,3,quarterly results (2)
nifty_836,2014-04-03,Delphi Declares Quarterly Dividend,Fall,-0.0118,34,delphi declares quarterly dividend,34,4,3,quarterly results (2)
nifty_836,2014-04-03,"Prypto Group Limited IPO on BitcoinBourse.eu from April 15th, 2014",Fall,-0.0118,66,prypto group limited ipo bitcoinbourse from april,49,7,5,other
nifty_836,2014-04-03,REFILE-South Africa's Adcock names industry newcomer as next CEO,Fall,-0.0118,64,refile south africa adcock name industry newcomer next ceo,58,9,8,other
nifty_836,2014-04-03,YOUR MONEY-Single people face multiple challenges in retirement,Fall,-0.0118,63,your money single people face multiple challenge retirement,59,8,8,other
nifty_836,2014-04-03,"Golden Valley Bank Reports Strong Earnings, Repurchase Plan, Dividend",Fall,-0.0118,69,golden valley bank report strong earnings repurchase plan dividend,66,9,3,quarterly results (2)
nifty_836,2014-04-03,"PRECIOUS-Gold falls on dollar rise, ECB comment; payrolls data eyed",Fall,-0.0118,67,precious gold fall dollar rise ecb comment payroll data eyed,60,10,6,precious metals
nifty_836,2014-04-03,BRIEF-Matomy Media Group says not to proceed with London IPO,Fall,-0.0118,60,brief matomy medium group say not proceed with london ipo,57,10,5,other
nifty_836,2014-04-03,Shore Community Bank Announces 10% Stock Dividend,Fall,-0.0118,49,shore community bank announces stock dividend,45,6,3,quarterly results (2)
nifty_836,2014-04-03,Five9's IPO priced at $7 per share-underwriter,Fall,-0.0118,46,five ipo priced per share underwriter,37,6,5,other
nifty_836,2014-04-03,PRECIOUS-Gold slips ahead of US jobs data; on track for 3rd weekly loss,Fall,-0.0118,71,precious gold slip ahead job data track for weekly loss,55,10,6,precious metals
nifty_836,2014-04-03,IMS Health IPO priced at $20/share - market source,Fall,-0.0118,50,ims health ipo priced share market source,41,7,5,other
nifty_836,2014-04-03,"IMS Health IPO at $20/share, values co at about $6.64 billion",Fall,-0.0118,61,ims health ipo share value about billion,40,7,5,other
nifty_836,2014-04-03,IMS Health Raises $1.3 Billion in IPO,Fall,-0.0118,37,ims health raise billion ipo,28,5,5,other
nifty_836,2014-04-03,Delta Seeks Offers from Boeing and Airbus for New Jets,Fall,-0.0118,54,delta seek offer from boeing and airbus for new jet,51,10,9,aviation industry
nifty_836,2014-04-03,Gold Futures End Lower,Fall,-0.0118,22,gold future end lower,21,4,6,precious metals
nifty_836,2014-04-03,EU Lawmakers Limit Carbon Charge on Airlines,Fall,-0.0118,44,lawmaker limit carbon charge airline,36,5,9,aviation industry
nifty_836,2014-04-03,A Plan to Fund a Long Retirement,Fall,-0.0118,32,plan fund long retirement,25,4,8,other
nifty_836,2014-04-03,Boeing Commercial Deliveries Rise,Fall,-0.0118,33,boeing commercial delivery rise,31,4,9,aviation industry
nifty_836,2014-04-03,Speedy Virtu Slows IPO Plan,Fall,-0.0118,27,speedy virtu slows ipo plan,27,5,5,other
nifty_836,2014-04-03,Strengthening the Adviser-Client Relationship via Loans,Fall,-0.0118,55,strengthening the adviser client relationship via loan,54,7,8,other
nifty_836,2014-04-03,Biomet Loss Narrows as IPO Looms,Fall,-0.0118,32,biomet loss narrow ipo loom,27,5,5,other
nifty_836,2014-04-03,Just Eat Prices IPO,Fall,-0.0118,19,just eat price ipo,18,4,5,other
nifty_836,2014-04-03,Norton Gold Seeks to Buy,Fall,-0.0118,24,norton gold seek buy,20,4,6,precious metals
nifty_836,2014-04-03,Ryanair Passenger Traffic at New High,Fall,-0.0118,37,ryanair passenger traffic new high,34,5,9,aviation industry
nifty_837,2014-04-07,Thurgauer Kantonalbank prices IPO at top of range,Neutral,0.0041,49,thurgauer kantonalbank price ipo top range,42,6,5,other
nifty_837,2014-04-07,Seibu Holdings delays IPO price range announcement -source,Neutral,0.0041,58,seibu holding delay ipo price range announcement source,55,8,5,other
nifty_837,2014-04-07,PRECIOUS-Gold holds gains as US jobs data soothes interest rate fears,Neutral,0.0041,69,precious gold hold gain job data soothes interest rate fear,59,10,6,precious metals
nifty_837,2014-04-07,BRIEF-Etherapeutics says CFO Daniel Elger resigns,Neutral,0.0041,49,brief etherapeutics say cfo daniel elger resigns,48,7,8,other
nifty_837,2014-04-07,"CORRECTED-Offshore services firm POSH attracts Hwang, Fortress as IPO investors",Neutral,0.0041,79,corrected offshore service firm posh attracts hwang fortress ipo investor,73,10,5,other
nifty_837,2014-04-07,"Stock Movements, Declared Dividends, and Upcoming Investors Conferences - Analyst Notes on Mack-Cali Realty, Regency Centers, LTC Properties, RPAI, and WRIT",Neutral,0.0041,156,stock movement declared dividend and upcoming investor conference analyst note mack cali realty regency center ltc property rpai and writ,137,20,3,quarterly results (2)
nifty_837,2014-04-07,Platinum holdings of largest exchange-traded fund top 1 mln oz,Neutral,0.0041,62,platinum holding largest exchange traded fund top mln,53,8,6,precious metals
nifty_837,2014-04-07,Early Planning is Essential to Managing Retirement Income Risks,Neutral,0.0041,63,early planning essential managing retirement income risk,56,7,8,other
nifty_837,2014-04-07,Online marketing company Yodle selects banks for IPO: sources,Neutral,0.0041,61,online marketing company yodle selects bank for ipo source,58,9,5,other
nifty_837,2014-04-07,PRECIOUS-Gold dips on weak investor interest after payrolls rally,Neutral,0.0041,65,precious gold dip weak investor interest after payroll rally,60,9,6,precious metals
nifty_837,2014-04-07,"UPDATE 1-Yodle selects Credit Suisse, Deutsche Bank for IPO: sources",Neutral,0.0041,68,update yodle selects credit suisse deutsche bank for ipo source,63,10,5,other
nifty_837,2014-04-07,"Yodle selects Credit Suisse, Deutsche Bank for IPO: sources",Neutral,0.0041,59,yodle selects credit suisse deutsche bank for ipo source,56,9,5,other
nifty_837,2014-04-07,BNY Mellon Increases Quarterly Common Stock Dividend by 13 Percent,Neutral,0.0041,66,bny mellon increase quarterly common stock dividend percent,59,8,3,quarterly results (2)
nifty_837,2014-04-07,NW Natural Announces Dividend,Neutral,0.0041,29,natural announces dividend,26,3,3,quarterly results (2)
nifty_837,2014-04-07,UK services firms hit new export high in Q1 - BCC survey,Neutral,0.0041,56,service firm hit new export high bcc survey,43,8,8,other
nifty_837,2014-04-07,"PRECIOUS-Gold inches up on softer equities but still below $1,300",Neutral,0.0041,65,precious gold inch softer equity but still below,48,8,6,precious metals
nifty_837,2014-04-07,Shares of Hundsun Technologies jump after investment by Alibaba's Jack Ma,Neutral,0.0041,73,share hundsun technology jump after investment alibaba jack,59,8,3,quarterly results (2)
nifty_837,2014-04-07,Sheridan Healthcare Hires Banks for IPO,Neutral,0.0041,39,sheridan healthcare hire bank for ipo,37,6,5,other
nifty_837,2014-04-07,Bacardi CEO Ed Shirley to Retire,Neutral,0.0041,32,bacardi ceo shirley retire,26,4,8,other
nifty_837,2014-04-07,Bank of New York Mellon Boosts Dividend,Neutral,0.0041,39,bank new york mellon boost dividend,35,6,3,quarterly results (2)
