Article_1_Text,Article_2_Text,Date_Difference,SBERT_Similarity,Entities_1,Entities_2
treasuryâ promise one year,research and market sarcoidosis therapeutic pipeline assessment and market forecast,103,0.08176402747631073,[],[]
treasuryâ promise one year,research and market israel fixed line market broadband and digital medium overview and statistic,175,0.08327531814575195,[],[]
treasuryâ promise one year,ims study forecast rebound global spending medicine reaching nearly trillion,217,0.22026637196540833,[],[]
treasuryâ promise one year,waterfall deploys it unidirectional security gateway japan,1105,0.12622207403182983,[],[]
treasuryâ promise one year,research and market global microarray market report,740,0.04424586892127991,[],[]
treasuryâ promise one year,nintendo post it first ever annual net loss,42,0.20086941123008728,[],"['ni', '##nte', '##ndo']"
treasuryâ promise one year,home see fall off profit,378,0.21102754771709442,[],[]
treasuryâ promise one year,repros present biocentury newsmakers the biotech industry conference,655,0.11281635612249374,[],"['re', '##p', '##ros']"
treasuryâ promise one year,ever vigilant cyberthreats,1055,0.059655819088220596,[],[]
treasuryâ promise one year,conagra feel the pinch,442,0.12264315783977509,[],[]
treasuryâ promise one year,update men wearhouse raise profit forecast,217,0.2799491882324219,[],[]
treasuryâ promise one year,cohen grigsby join first national insurance agency and grossman yanak and ford llp offer cybersecurity seminar,490,0.23131927847862244,[],[]
treasuryâ promise one year,lockheed martin share cyber expertise american petroleum institute cyber security conference,699,0.12083838135004044,[],['##eric']
treasuryâ promise one year,italy mediaset swing loss first half,964,0.026555398479104042,[],[]
treasuryâ promise one year,chromebook shipment reach million for and are forecasted reach million shipment worldwide say abi research,845,0.22033081948757172,[],[]
treasuryâ promise one year,echoworx present global privacy legislation webinar,175,0.10794468969106674,[],"['echo', '##wo', '##r', '##x']"
treasuryâ promise one year,northrop grumman partner with cyber security challenge help build future cyber talent,977,0.13035497069358826,[],"['##rop', 'g', '##rum', '##man']"
treasuryâ promise one year,demandtec sponsored research unveiled consumer good technology conference,49,0.11810050159692764,[],['##tec']
treasuryâ promise one year,research and market healthcare benchmark embedded case management,221,0.03223466873168945,[],[]
treasuryâ promise one year,astrazeneca raise forecast,42,0.3372514247894287,[],"['as', '##tra', '##zen', '##eca']"
treasuryâ promise one year,whitehat security add veteran technology leadership support rapid growth,321,0.18345153331756592,[],[]
treasuryâ promise one year,stock snapshot dow end record high upbeat data,490,0.08593644201755524,[],[]
treasuryâ promise one year,driven product innovation the drug delivery device market will reach over billion,972,0.11573495715856552,[],[]
treasuryâ promise one year,ssoe take top spot among green design firm industrial manufacturing engineering news record,120,0.07604561746120453,[],['##so']
treasuryâ promise one year,elevate concludes equity raise time for launch,175,0.27848613262176514,[],[]
treasuryâ promise one year,health market science announces immediate availability email masterfile for the healthcare industry,497,0.19655060768127441,[],[]
treasuryâ promise one year,ebuzzing teads rebrands teads and set sight global video technology market,1034,0.07296434789896011,[],[]
treasuryâ promise one year,treasury price after weak activity index calm taper fear,714,0.38842880725860596,[],[]
treasuryâ promise one year,update anta see sale growth slowdown share dive,52,0.31568145751953125,[],[]
treasuryâ promise one year,government security news name netiq identity manager best identity management platform,1106,0.13382622599601746,[],[]
treasuryâ promise one year,park associate north american mobile app revenue exceed billion,819,0.19642269611358643,[],"['am', '##eric', '##an']"
treasuryâ promise one year,bond yield fly deficit fear dollar,365,0.44813334941864014,[],[]
treasuryâ promise one year,research and market report the international mhealth market world forecast,760,0.26869332790374756,[],[]
treasuryâ promise one year,the leader password protection keep growing,614,0.1495567262172699,[],[]
treasuryâ promise one year,eclinicalworks invests million patient engagement,426,0.1923518180847168,[],"['e', '##c', '##lini', '##cal', '##works']"
treasuryâ promise one year,privacy alert consumer watchdog urge public opt out cal index electronic health information exchange,1105,0.07415089011192322,[],[]
treasuryâ promise one year,new online publication transformative health provides industry expert perspective the intersection patient engagement and technology,336,0.07616375386714935,[],[]
treasuryâ promise one year,trusteer discus cyberattack lifecycle isac fall conference,320,0.20136164128780365,[],[]
treasuryâ promise one year,research and market turkey telecom country market analysis pricing report,160,0.1596156656742096,[],[]
treasuryâ promise one year,research and market the clinical trial industry india expected reach million,602,0.09899941086769104,[],[]
treasuryâ promise one year,ipswitch uncovers major information security hole executive surveyed lack visibility into file moving both internally and externally,618,-0.012173263356089592,[],"['i', '##ps', '##witch']"
treasuryâ promise one year,stock wall tumble ukraine concern energy weighs,971,0.13052934408187866,[],[]
treasuryâ promise one year,stock snapshot future turn recovery strengthens,434,0.25903892517089844,[],[]
treasuryâ promise one year,treasury year note rise global growth concern,216,0.43694329261779785,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,stock wall dip midday mcdonald share fall,792,0.04099946841597557,[],"['##c', '##don', '##ald']"
voice over mobile broadband vombb subscription reach million reveals new market research report,ongc profit fall,121,0.10409751534461975,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,iac interactive swing loss revenue fall,750,0.11446081101894379,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,reuters summit gameloft bet smartphone shift,419,0.352875292301178,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury bond rise before three year note auction,91,0.015964481979608536,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury profit taking lift yield from year low,307,0.009544135071337223,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,navistar see loss engine switch,23,0.15615332126617432,[],"['na', '##vist', '##ar']"
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury bond price recover from post payroll sell off,363,-0.011958068236708641,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury sell billion,147,0.016520164906978607,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,fireeye announces advanced risk assessment service for insurance industry,757,0.1083202138543129,[],"['fire', '##eye']"
voice over mobile broadband vombb subscription reach million reveals new market research report,stock future edge american head the poll,119,0.194294273853302,[],['##eric']
voice over mobile broadband vombb subscription reach million reveals new market research report,olim technology group extends ecm leadership financial service and healthcare,295,0.2618178725242615,[],"['o', '##lim']"
voice over mobile broadband vombb subscription reach million reveals new market research report,emergent biosolutions evp corporate affair allen shofe appointed mdbio foundation board director,342,0.06919531524181366,[],"['m', '##d', '##bio']"
voice over mobile broadband vombb subscription reach million reveals new market research report,trend micro roll out new solution suite for enterprise and medium business offering maximum protection with minimum complexity,910,0.27618664503097534,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,fishnet security and whitehat security announce strategic partnership,663,0.12651023268699646,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,stock wall set open higher after jobless claim,418,0.06622515618801117,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market emea hosted contact centre market research report,484,0.4166877865791321,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury price add loss after year auction,64,-0.015332725830376148,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,major government bond yield set for steady ascent reuters poll,412,0.10700887441635132,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market sarcoidosis therapeutic pipeline assessment and market forecast,112,0.10647622495889664,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market israel fixed line market broadband and digital medium overview and statistic,40,0.4546024799346924,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,ims study forecast rebound global spending medicine reaching nearly trillion,2,0.1407414972782135,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,waterfall deploys it unidirectional security gateway japan,890,0.12220488488674164,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market global microarray market report,525,0.11070828884840012,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,nintendo post it first ever annual net loss,257,0.16237269341945648,[],"['ni', '##nte', '##ndo']"
voice over mobile broadband vombb subscription reach million reveals new market research report,home see fall off profit,163,0.07035988569259644,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,repros present biocentury newsmakers the biotech industry conference,440,0.139135479927063,[],"['re', '##p', '##ros']"
voice over mobile broadband vombb subscription reach million reveals new market research report,ever vigilant cyberthreats,840,0.043544795364141464,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,conagra feel the pinch,657,-0.025237517431378365,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,update men wearhouse raise profit forecast,432,0.15119388699531555,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,cohen grigsby join first national insurance agency and grossman yanak and ford llp offer cybersecurity seminar,275,0.22574371099472046,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,lockheed martin share cyber expertise american petroleum institute cyber security conference,484,0.1811513751745224,[],['##eric']
voice over mobile broadband vombb subscription reach million reveals new market research report,italy mediaset swing loss first half,749,0.01690121926367283,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,chromebook shipment reach million for and are forecasted reach million shipment worldwide say abi research,630,0.37676531076431274,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,echoworx present global privacy legislation webinar,40,0.30457788705825806,[],"['echo', '##wo', '##r', '##x']"
voice over mobile broadband vombb subscription reach million reveals new market research report,northrop grumman partner with cyber security challenge help build future cyber talent,762,0.12831217050552368,[],"['##rop', 'g', '##rum', '##man']"
voice over mobile broadband vombb subscription reach million reveals new market research report,demandtec sponsored research unveiled consumer good technology conference,264,0.34956860542297363,[],['##tec']
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market healthcare benchmark embedded case management,6,0.15544480085372925,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,astrazeneca raise forecast,257,0.16188932955265045,[],"['as', '##tra', '##zen', '##eca']"
voice over mobile broadband vombb subscription reach million reveals new market research report,whitehat security add veteran technology leadership support rapid growth,106,0.1822805106639862,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,stock snapshot dow end record high upbeat data,275,0.07752527296543121,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,driven product innovation the drug delivery device market will reach over billion,757,0.2141573131084442,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,ssoe take top spot among green design firm industrial manufacturing engineering news record,335,0.10645918548107147,[],['##so']
voice over mobile broadband vombb subscription reach million reveals new market research report,elevate concludes equity raise time for launch,40,0.1042223870754242,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,health market science announces immediate availability email masterfile for the healthcare industry,712,0.21716594696044922,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,ebuzzing teads rebrands teads and set sight global video technology market,819,0.2314896136522293,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury price after weak activity index calm taper fear,499,0.025575775653123856,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,update anta see sale growth slowdown share dive,267,0.14316794276237488,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,government security news name netiq identity manager best identity management platform,891,0.1677672266960144,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,park associate north american mobile app revenue exceed billion,604,0.3376687169075012,[],"['am', '##eric', '##an']"
voice over mobile broadband vombb subscription reach million reveals new market research report,bond yield fly deficit fear dollar,580,-0.05008717626333237,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market report the international mhealth market world forecast,545,0.24934503436088562,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,the leader password protection keep growing,399,0.11640582978725433,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,eclinicalworks invests million patient engagement,211,0.16744056344032288,[],"['e', '##c', '##lini', '##cal', '##works']"
voice over mobile broadband vombb subscription reach million reveals new market research report,privacy alert consumer watchdog urge public opt out cal index electronic health information exchange,890,0.19385376572608948,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,new online publication transformative health provides industry expert perspective the intersection patient engagement and technology,121,0.25287705659866333,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,trusteer discus cyberattack lifecycle isac fall conference,105,0.07309430092573166,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market turkey telecom country market analysis pricing report,55,0.481883704662323,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,research and market the clinical trial industry india expected reach million,817,0.266952782869339,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,ipswitch uncovers major information security hole executive surveyed lack visibility into file moving both internally and externally,833,0.1051347404718399,[],"['i', '##ps', '##witch']"
voice over mobile broadband vombb subscription reach million reveals new market research report,stock wall tumble ukraine concern energy weighs,756,0.056144893169403076,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,stock snapshot future turn recovery strengthens,649,0.11396653950214386,[],[]
voice over mobile broadband vombb subscription reach million reveals new market research report,treasury year note rise global growth concern,1,0.05037453770637512,[],[]
stock wall dip midday mcdonald share fall,ongc profit fall,671,0.31577175855636597,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,iac interactive swing loss revenue fall,42,0.38011765480041504,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,reuters summit gameloft bet smartphone shift,1211,0.22094178199768066,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury bond rise before three year note auction,701,0.05808091536164284,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury profit taking lift yield from year low,1099,0.12828966975212097,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,navistar see loss engine switch,769,0.049721814692020416,"['##c', '##don', '##ald']","['na', '##vist', '##ar']"
stock wall dip midday mcdonald share fall,treasury bond price recover from post payroll sell off,429,0.14065030217170715,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury sell billion,939,0.1044473946094513,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,fireeye announces advanced risk assessment service for insurance industry,35,-0.016677603125572205,"['##c', '##don', '##ald']","['fire', '##eye']"
stock wall dip midday mcdonald share fall,stock future edge american head the poll,673,0.2933219075202942,"['##c', '##don', '##ald']",['##eric']
stock wall dip midday mcdonald share fall,olim technology group extends ecm leadership financial service and healthcare,497,-0.0029498343355953693,"['##c', '##don', '##ald']","['o', '##lim']"
stock wall dip midday mcdonald share fall,emergent biosolutions evp corporate affair allen shofe appointed mdbio foundation board director,450,0.11752267181873322,"['##c', '##don', '##ald']","['m', '##d', '##bio']"
stock wall dip midday mcdonald share fall,trend micro roll out new solution suite for enterprise and medium business offering maximum protection with minimum complexity,1702,0.041965749114751816,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,fishnet security and whitehat security announce strategic partnership,1455,0.08156027644872665,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,stock wall set open higher after jobless claim,1210,0.3859795033931732,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market emea hosted contact centre market research report,308,0.08524051308631897,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury price add loss after year auction,728,0.0852537602186203,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,major government bond yield set for steady ascent reuters poll,1204,0.06973840296268463,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market sarcoidosis therapeutic pipeline assessment and market forecast,904,0.03325265273451805,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market israel fixed line market broadband and digital medium overview and statistic,832,0.08255577087402344,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,ims study forecast rebound global spending medicine reaching nearly trillion,790,0.08154028654098511,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,waterfall deploys it unidirectional security gateway japan,98,-0.0014304472133517265,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market global microarray market report,267,0.08026143908500671,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,nintendo post it first ever annual net loss,1049,0.1634477972984314,"['##c', '##don', '##ald']","['ni', '##nte', '##ndo']"
stock wall dip midday mcdonald share fall,home see fall off profit,629,0.33536797761917114,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,repros present biocentury newsmakers the biotech industry conference,352,0.021344183012843132,"['##c', '##don', '##ald']","['re', '##p', '##ros']"
stock wall dip midday mcdonald share fall,ever vigilant cyberthreats,48,0.0004972256720066071,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,conagra feel the pinch,1449,0.11264660209417343,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,update men wearhouse raise profit forecast,1224,0.2573952078819275,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,cohen grigsby join first national insurance agency and grossman yanak and ford llp offer cybersecurity seminar,517,-0.02109207771718502,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,lockheed martin share cyber expertise american petroleum institute cyber security conference,308,0.07471870630979538,"['##c', '##don', '##ald']",['##eric']
stock wall dip midday mcdonald share fall,italy mediaset swing loss first half,43,0.12206434458494186,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,chromebook shipment reach million for and are forecasted reach million shipment worldwide say abi research,162,0.07575859874486923,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,echoworx present global privacy legislation webinar,832,-0.0023451466113328934,"['##c', '##don', '##ald']","['echo', '##wo', '##r', '##x']"
stock wall dip midday mcdonald share fall,northrop grumman partner with cyber security challenge help build future cyber talent,30,0.008439594879746437,"['##c', '##don', '##ald']","['##rop', 'g', '##rum', '##man']"
stock wall dip midday mcdonald share fall,demandtec sponsored research unveiled consumer good technology conference,1056,0.10709160566329956,"['##c', '##don', '##ald']",['##tec']
stock wall dip midday mcdonald share fall,research and market healthcare benchmark embedded case management,786,0.0272015780210495,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,astrazeneca raise forecast,1049,0.1641848236322403,"['##c', '##don', '##ald']","['as', '##tra', '##zen', '##eca']"
stock wall dip midday mcdonald share fall,whitehat security add veteran technology leadership support rapid growth,686,0.006562076508998871,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,stock snapshot dow end record high upbeat data,517,0.2734672427177429,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,driven product innovation the drug delivery device market will reach over billion,35,0.004685660824179649,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,ssoe take top spot among green design firm industrial manufacturing engineering news record,1127,0.1358875036239624,"['##c', '##don', '##ald']",['##so']
stock wall dip midday mcdonald share fall,elevate concludes equity raise time for launch,832,0.12790580093860626,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,health market science announces immediate availability email masterfile for the healthcare industry,1504,0.10324015468358994,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,ebuzzing teads rebrands teads and set sight global video technology market,27,0.08770442008972168,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury price after weak activity index calm taper fear,293,0.15410950779914856,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,update anta see sale growth slowdown share dive,1059,0.3194735646247864,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,government security news name netiq identity manager best identity management platform,99,0.010450825095176697,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,park associate north american mobile app revenue exceed billion,188,0.14746339619159698,"['##c', '##don', '##ald']","['am', '##eric', '##an']"
stock wall dip midday mcdonald share fall,bond yield fly deficit fear dollar,1372,0.18987524509429932,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market report the international mhealth market world forecast,247,0.18544159829616547,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,the leader password protection keep growing,393,0.10726560652256012,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,eclinicalworks invests million patient engagement,581,-0.023336000740528107,"['##c', '##don', '##ald']","['e', '##c', '##lini', '##cal', '##works']"
stock wall dip midday mcdonald share fall,privacy alert consumer watchdog urge public opt out cal index electronic health information exchange,98,0.03249777853488922,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,new online publication transformative health provides industry expert perspective the intersection patient engagement and technology,671,-0.04395399987697601,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,trusteer discus cyberattack lifecycle isac fall conference,687,0.025219226256012917,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market turkey telecom country market analysis pricing report,847,0.14177636802196503,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,research and market the clinical trial industry india expected reach million,1609,0.026402369141578674,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,ipswitch uncovers major information security hole executive surveyed lack visibility into file moving both internally and externally,1625,0.09390787780284882,"['##c', '##don', '##ald']","['i', '##ps', '##witch']"
stock wall dip midday mcdonald share fall,stock wall tumble ukraine concern energy weighs,36,0.41615957021713257,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,stock snapshot future turn recovery strengthens,1441,0.30575308203697205,"['##c', '##don', '##ald']",[]
stock wall dip midday mcdonald share fall,treasury year note rise global growth concern,791,0.06773272156715393,"['##c', '##don', '##ald']",[]
ongc profit fall,iac interactive swing loss revenue fall,629,0.5499881505966187,[],[]
ongc profit fall,reuters summit gameloft bet smartphone shift,540,0.3496168255805969,[],[]
ongc profit fall,treasury bond rise before three year note auction,30,0.11207306385040283,[],[]
ongc profit fall,treasury profit taking lift yield from year low,428,0.3014591932296753,[],[]
ongc profit fall,navistar see loss engine switch,98,0.29824042320251465,[],"['na', '##vist', '##ar']"
ongc profit fall,treasury bond price recover from post payroll sell off,242,0.18981263041496277,[],[]
ongc profit fall,treasury sell billion,268,0.18721796572208405,[],[]
ongc profit fall,fireeye announces advanced risk assessment service for insurance industry,636,0.07370021194219589,[],"['fire', '##eye']"
ongc profit fall,stock future edge american head the poll,2,0.21716678142547607,[],['##eric']
ongc profit fall,olim technology group extends ecm leadership financial service and healthcare,174,0.13393190503120422,[],"['o', '##lim']"
ongc profit fall,emergent biosolutions evp corporate affair allen shofe appointed mdbio foundation board director,221,0.043571677058935165,[],"['m', '##d', '##bio']"
ongc profit fall,trend micro roll out new solution suite for enterprise and medium business offering maximum protection with minimum complexity,1031,0.04662935063242912,[],[]
ongc profit fall,fishnet security and whitehat security announce strategic partnership,784,0.08641074597835541,[],[]
ongc profit fall,stock wall set open higher after jobless claim,539,0.2204497754573822,[],[]
ongc profit fall,research and market emea hosted contact centre market research report,363,0.07959406822919846,[],[]
ongc profit fall,treasury price add loss after year auction,57,0.3484817147254944,[],[]
ongc profit fall,major government bond yield set for steady ascent reuters poll,533,0.10908851027488708,[],[]
ongc profit fall,research and market sarcoidosis therapeutic pipeline assessment and market forecast,233,0.09144462645053864,[],[]
ongc profit fall,research and market israel fixed line market broadband and digital medium overview and statistic,161,0.06478386372327805,[],[]
ongc profit fall,ims study forecast rebound global spending medicine reaching nearly trillion,119,0.1182364970445633,[],[]
ongc profit fall,waterfall deploys it unidirectional security gateway japan,769,0.07641515880823135,[],[]
ongc profit fall,research and market global microarray market report,404,0.08835722506046295,[],[]
ongc profit fall,nintendo post it first ever annual net loss,378,0.42647209763526917,[],"['ni', '##nte', '##ndo']"
ongc profit fall,home see fall off profit,42,0.5152560472488403,[],[]
ongc profit fall,repros present biocentury newsmakers the biotech industry conference,319,0.025377603247761726,[],"['re', '##p', '##ros']"
ongc profit fall,ever vigilant cyberthreats,719,-0.04339797422289848,[],[]
ongc profit fall,conagra feel the pinch,778,0.129959836602211,[],[]
ongc profit fall,update men wearhouse raise profit forecast,553,0.2666046619415283,[],[]
ongc profit fall,cohen grigsby join first national insurance agency and grossman yanak and ford llp offer cybersecurity seminar,154,0.09450192004442215,[],[]
ongc profit fall,lockheed martin share cyber expertise american petroleum institute cyber security conference,363,0.09664827585220337,[],['##eric']
ongc profit fall,italy mediaset swing loss first half,628,0.20895187556743622,[],[]
ongc profit fall,chromebook shipment reach million for and are forecasted reach million shipment worldwide say abi research,509,0.19312570989131927,[],[]
ongc profit fall,echoworx present global privacy legislation webinar,161,-0.03332802653312683,[],"['echo', '##wo', '##r', '##x']"
ongc profit fall,northrop grumman partner with cyber security challenge help build future cyber talent,641,0.07936936616897583,[],"['##rop', 'g', '##rum', '##man']"
ongc profit fall,demandtec sponsored research unveiled consumer good technology conference,385,0.09527216106653214,[],['##tec']
ongc profit fall,research and market healthcare benchmark embedded case management,115,0.06071625277400017,[],[]
ongc profit fall,astrazeneca raise forecast,378,0.24918140470981598,[],"['as', '##tra', '##zen', '##eca']"
ongc profit fall,whitehat security add veteran technology leadership support rapid growth,15,0.03399532288312912,[],[]
ongc profit fall,stock snapshot dow end record high upbeat data,154,0.11297784000635147,[],[]
ongc profit fall,driven product innovation the drug delivery device market will reach over billion,636,0.1016848236322403,[],[]
ongc profit fall,ssoe take top spot among green design firm industrial manufacturing engineering news record,456,0.1728549599647522,[],['##so']
ongc profit fall,elevate concludes equity raise time for launch,161,0.15553495287895203,[],[]
ongc profit fall,health market science announces immediate availability email masterfile for the healthcare industry,833,0.008032403886318207,[],[]
ongc profit fall,ebuzzing teads rebrands teads and set sight global video technology market,698,0.12702283263206482,[],[]
ongc profit fall,treasury price after weak activity index calm taper fear,378,0.1746653914451599,[],[]
ongc profit fall,update anta see sale growth slowdown share dive,388,0.37635737657546997,[],[]
ongc profit fall,government security news name netiq identity manager best identity management platform,770,-0.03954821079969406,[],[]
ongc profit fall,park associate north american mobile app revenue exceed billion,483,0.22543901205062866,[],"['am', '##eric', '##an']"
ongc profit fall,bond yield fly deficit fear dollar,701,0.17068363726139069,[],[]
ongc profit fall,research and market report the international mhealth market world forecast,424,0.11901439726352692,[],[]
ongc profit fall,the leader password protection keep growing,278,0.022645391523838043,[],[]
ongc profit fall,eclinicalworks invests million patient engagement,90,0.13081815838813782,[],"['e', '##c', '##lini', '##cal', '##works']"
ongc profit fall,privacy alert consumer watchdog urge public opt out cal index electronic health information exchange,769,0.03607688844203949,[],[]
ongc profit fall,new online publication transformative health provides industry expert perspective the intersection patient engagement and technology,0,-0.0149473175406456,[],[]
ongc profit fall,trusteer discus cyberattack lifecycle isac fall conference,16,0.06070398539304733,[],[]
ongc profit fall,research and market turkey telecom country market analysis pricing report,176,0.1507919579744339,[],[]
ongc profit fall,research and market the clinical trial industry india expected reach million,938,0.11375141888856888,[],[]
ongc profit fall,ipswitch uncovers major information security hole executive surveyed lack visibility into file moving both internally and externally,954,0.019099999219179153,[],"['i', '##ps', '##witch']"
ongc profit fall,stock wall tumble ukraine concern energy weighs,635,0.2515910863876343,[],[]
ongc profit fall,stock snapshot future turn recovery strengthens,770,0.21014404296875,[],[]
ongc profit fall,treasury year note rise global growth concern,120,0.18471866846084595,[],[]
iac interactive swing loss revenue fall,reuters summit gameloft bet smartphone shift,1169,0.3163118362426758,[],[]
iac interactive swing loss revenue fall,treasury bond rise before three year note auction,659,0.03209436684846878,[],[]
iac interactive swing loss revenue fall,treasury profit taking lift yield from year low,1057,0.2140752226114273,[],[]
iac interactive swing loss revenue fall,navistar see loss engine switch,727,0.26692983508110046,[],"['na', '##vist', '##ar']"
iac interactive swing loss revenue fall,treasury bond price recover from post payroll sell off,387,0.13873007893562317,[],[]
iac interactive swing loss revenue fall,treasury sell billion,897,0.15563035011291504,[],[]
iac interactive swing loss revenue fall,fireeye announces advanced risk assessment service for insurance industry,7,0.13688278198242188,[],"['fire', '##eye']"
iac interactive swing loss revenue fall,stock future edge american head the poll,631,0.21495749056339264,[],['##eric']
iac interactive swing loss revenue fall,olim technology group extends ecm leadership financial service and healthcare,455,0.14395123720169067,[],"['o', '##lim']"
iac interactive swing loss revenue fall,emergent biosolutions evp corporate affair allen shofe appointed mdbio foundation board director,408,0.1209651529788971,[],"['m', '##d', '##bio']"
iac interactive swing loss revenue fall,trend micro roll out new solution suite for enterprise and medium business offering maximum protection with minimum complexity,1660,0.07184144854545593,[],[]
iac interactive swing loss revenue fall,fishnet security and whitehat security announce strategic partnership,1413,0.1631786823272705,[],[]
